section_id,road_number,road_name,road_start,road_end,section_order,province,district,commune,management,start_km,end_km,length,width,road_class,terrain,temperature,moisture,surface_type,condition_class,pavement_age,traffic_level,traffic_growth,lanes,road_type,roughness,structural_no,aadt_motorcyle,aadt_carsmall,aadt_carmedium,aadt_delivery,aadt_4wheel,aadt_smalltruck,aadt_mediumtruck,aadt_largetruck,aadt_articulatedtruck,aadt_smallbus,aadt_mediumbus,aadt_largebus,aadt_total
214BT0000-01,214,Xã Văn Nho.Đường vào thôn Pọng,Thôn Pọng,Thôn Pọng,1,Thanh Hoa,BT,,4,0,1,1,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT0000-01,214,Xã Văn Nho.Đường vào thôn Đác,Thôn Ấm,Thôn Đác,1,Thanh Hoa,BT,,4,0,0.5,0.5,3,8,3,1,4,3,3,10,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214BT00006-01,214,Xã Thiết Kế.Đường QL15A - Thôn Cha,QL15A,QL 217,1,Thanh Hoa,BT,,4,0,2,2,3,7,3,1,4,4,3,10,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00007-01,214,Xã Thiết Kế.Đường QL15A - Thôn Luồng,QL15A,Thôn Luồng,1,Thanh Hoa,BT,,4,0,1.89,1.89,3,7,3,1,4,4,3,10,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00008-01,214,Xã Thiết ống.Đường Cú - Sặng,Cú,Sặng,1,Thanh Hoa,BT,,4,0,2.59,2.59,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00009-01,214,Xã Thiết ống.Đường Đồng Tâm 3 - Cỏi,Đồng Tâm 3 ,Cỏi,1,Thanh Hoa,BT,,4,0,1.55,1.55,3,8,3,1,4,4,4,10,1,5,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00010-01,214,Xã Thiết ống.Đường Vụng Cải - Chun,Vụng Cải,Chun,1,Thanh Hoa,BT,,4,0,2,2,3,8,3,1,4,4,3,10,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00011-01,214,Xã Thiết ống.Đường Quyết Thắng - Chun,Quyết Thắng,Chun,1,Thanh Hoa,BT,,4,0,1.75,1.75,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00012-01,214,Xã Thiết ống.Đường QL217 - Chiếng,QL217,Chiếng,1,Thanh Hoa,BT,,4,0,1.3,1.3,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00013-01,214,Xã Thiết ống.Đường Bến Tầm - Hồ Tráng,Bến Tầm,Hồ Tráng,1,Thanh Hoa,BT,,4,0,3,3,3,6,3,1,4,4,3,10,1,4,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00014-01,214,Xã Thiết ống.Đường QL217 - Nán,QL217,Nán,1,Thanh Hoa,BT,,4,0,2,2,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00015-01,214,Xã Thiết ống.Đường Bá Lộc - Cốc,Bá Lộc,Cốc  ,1,Thanh Hoa,BT,,4,0,2,2,3,8,3,1,4,4,3,10,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00018-01,214,Xã Thiết ống.Đường Thiết Giang - Thôn Cả,Thiết Giang,Thôn Cả,1,Thanh Hoa,BT,,4,0,3,3,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00019-01,214,Xã Lâm Xa.Đường Phố 1 - Thôn Sán - Cành Nàng - Đắm,Phố 1,Thôn Đắm,1,Thanh Hoa,BT,,4,0,6.7,6.7,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00020-01,214,Xã Lâm Xa.Đường QL217 - Thôn Đắm,QL217,Thôn Đắm,1,Thanh Hoa,BT,,4,0,1,1,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00021-01,214,Xã Lâm Xa.Đường QL217 - Thôn Mốt,QL217,Thôn Mốt,1,Thanh Hoa,BT,,4,0,1.32,1.32,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00022-01,214,Xã Lâm Xa.Đường QL217 - Thôn Nú,QL217,Thôn Nú,1,Thanh Hoa,BT,,4,0,1.87,1.87,3,8,3,1,4,3,3,4,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214BT00023-01,214,Xã Lâm Xa.Đường QL217 - Thôn Cành Nàng,QL217,Thôn Cành Nàng,1,Thanh Hoa,BT,,4,0,1.4,1.4,3,8,3,1,4,3,3,5,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214BT00024-01,214,Xã Lâm Xa.Đường QL217 - Thôn Sán,QL217,Thôn Sán,1,Thanh Hoa,BT,,4,0,1.57,1.57,3,8,3,1,4,5,4,8,1,5,1,2,18,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00025-01,214,TT Cành Nàng.Đường II thị trấn Cành Nàng,Đường II,Thị trấn Càng Nàng,1,Thanh Hoa,BT,,4,0,2.55,2.55,3,7,3,1,4,3,3,10,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214BT00026-01,214,TT Cành Nàng.Đường III thị trấn Cành Nàng,Đường III,Thị trấn Càng Nàng,1,Thanh Hoa,BT,,4,0,1.4,1.4,3,7,3,1,4,5,3,6,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00027-01,214,Xã ái Thượng.Đường Thôn Côn - Chiềng Ai,Thôn Côn,Chiềng Ai,1,Thanh Hoa,BT,,4,0,1.14,1.14,3,8,3,1,4,4,3,4,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00028-01,214,Xã ái Thượng.Đường QL217 -Bai Tôm,QL217,Bai Tôm,1,Thanh Hoa,BT,,4,0,2,2,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00029-01,214,Xã ái Thượng.Đường QL217 - Thôn Thung,QL217,THôn Thung,1,Thanh Hoa,BT,,4,0,4.2,4.2,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00030-01,214,Xã ái Thượng.Đường Quắn - Khà,Quắn,Khà,1,Thanh Hoa,BT,,4,0,1.5,1.5,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00031-01,214,Xã ái Thượng.Đường Ao Mý - Bến Mý,Ao Mý,Bến Mý,1,Thanh Hoa,BT,,4,0,1.5,1.5,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00032-01,214,Xã Tân Lập.Đường UBND xã - Thôn Chu,UBND xã ,Thôn Chu,1,Thanh Hoa,BT,,4,0,3.5,3.5,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00033-01,214,Xã Tân Lập.Đường UBND xã - Vân Anh,UBND xã ,Vân Anh,1,Thanh Hoa,BT,,4,0,1.1,1.1,3,7,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00034-01,214,Xã Hạ Trung.Đường Cộn - Tré,Cộn,Tré,1,Thanh Hoa,BT,,4,0,2.7,2.7,3,8,3,1,4,4,3,10,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00035-01,214,Xã Hạ Trung.Đường Đá Điều - Khiêng - Tré,Đá Điều,Tré,1,Thanh Hoa,BT,,4,0,2,2,3,8,3,1,4,3,3,5,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214BT0000-01,214,Xã Hạ Trung.Đường huyện đi thôn Môn,Đường huyện ,Môn,1,Thanh Hoa,BT,,4,0,0.56,0.56,3,8,3,1,4,5,3,5,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT0000-01,214,Xã Hạ Trung.Đường huyện đi thôn Man,Đường huyện ,Man,1,Thanh Hoa,BT,,4,0,0.72,0.72,3,8,3,1,4,3,3,4,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214BT0000-01,214,Xã Hạ Trung.Đường huyện đi thôn Cò Con,Đường huyện ,Cò con,1,Thanh Hoa,BT,,4,0,0.5,0.5,3,8,3,1,4,5,3,3,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT0000-01,214,Xã Hạ Trung.Đường huyện đi thôn Cò Mu,Đường huyện ,Cò Mu,1,Thanh Hoa,BT,,4,0,0.5,0.5,3,8,3,1,4,5,3,3,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT0000-01,214,Xã Hạ Trung.Đường huyện đi thôn Chiềng,Đường huyện ,Chiềng,1,Thanh Hoa,BT,,4,0,1.5,1.5,3,8,3,1,4,4,3,7,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00036-01,214,Xã Lương Nội.Đường Thôn Bái - Thôn Khai,Đầu cầu Mó làn của đường nhựa (La hán - Tân lập- Hạ Trung - Lương Nội),Thôn Khai,1,Thanh Hoa,BT,,4,0,3.9,3.9,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00037-01,214,Xã Lương Nội.Đường Thôn Đòn - Đồi Chông,Thôn Đòn,Đồi Chông,1,Thanh Hoa,BT,,4,0,3.2,3.2,3,8,3,1,4,4,3,8,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT0000-01,214,Xã Lương Nội.Đường huyện vào thôn Ấm,Cổng chào thôn Ấm ,Sân vận động thôn Ấm,1,Thanh Hoa,BT,,4,0,1.5,1.5,3,8,3,1,4,5,3,9,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT0000-01,214,Xã Lương Nội.Đường huyện vào thôn Ri,Đường nhựa (BC-LN) ,Thôn Ri,1,Thanh Hoa,BT,,4,0,1,1,3,8,3,1,4,5,3,9,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT0000-01,214,Xã Lương Nội.Đường huyện vào thôn Són,Đường tỉnh lộ 523B,Thôn Són,1,Thanh Hoa,BT,,4,0,1,1,3,8,3,1,4,5,3,9,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00038-01,214,Xã Lương Trung.Đường Trung Thủy - Trung Sơn,Trung Thủy,Trung Sơn,1,Thanh Hoa,BT,,4,0,1.8,1.8,3,8,3,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00039-01,214,Xã Lương Trung.Đường Dốc Cao - Trung Sơn,Dốc Cao,Trung Sơn,1,Thanh Hoa,BT,,4,0,3.62,3.62,3,8,3,1,4,4,3,2,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00040-01,214,Xã Lương Trung.Đường Hón Sông - Mốt Đọi - Điền Thái,Hón Sông,Điền Thái,1,Thanh Hoa,BT,,4,0,2.75,2.75,3,8,3,1,4,4,3,5,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00041-01,214,Xã Lương Trung.Đường Đồi Xướng - Đồi Thái,Đồi Xướng,Đồi Thái,1,Thanh Hoa,BT,,4,0,5.23,5.23,3,8,3,1,4,4,3,2,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT0000-01,214,Xã Lương Trung.Đường Quang Trung - Phú Sơn,Thôn Quang trung,Thôn Phú Sơn,1,Thanh Hoa,BT,,4,0,2.85,2.85,3,8,3,1,4,5,3,4,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT0000-01,214,Xã Lương Trung.Ngã ba hón sông - Sơn Thủy,Thôn Trung Thủy,Thôn Sơn Thủy,1,Thanh Hoa,BT,,4,0,2,2,3,8,3,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00042-01,214,Xã Lương Ngoại.Đường Giàu Cả - Cốc Cáo,ĐT523b,Cốc Cáo,1,Thanh Hoa,BT,,4,0,8.62,8.62,3,7,3,1,4,3,3,2,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214BT00043-01,214,Xã Lương Ngoại.Đường Măng - Dần Long,Măng,Dần Long,1,Thanh Hoa,BT,,4,0,5.31,5.31,3,7,3,1,4,4,3,2,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00044-01,214,Xã Lương Ngoại.Đường Nèo - Đồi Công,Nèo,Đồi Công,1,Thanh Hoa,BT,,4,0,3.35,3.35,3,8,3,1,4,5,3,8,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00045-01,214,Xã Lương Ngoại.Đường UBND xã - Ngọc Sinh,UBND xã ,Ngọc Sinh,1,Thanh Hoa,BT,,4,0,2.3,2.3,3,8,3,1,4,5,3,1,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00046-01,214,Xã Lương Ngoại.Đường Ngọc Sinh - Giàu Cả,Trường tiểu học,ĐT523b,1,Thanh Hoa,BT,,4,0,1.38,1.38,3,8,3,1,4,5,3,8,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00047-01,214,Xã Điền Thượng.Đường Chiềng Mưng - Xay Luồi,Chiềng Mưng,Xay Luồi,1,Thanh Hoa,BT,,4,0,2.87,2.87,3,8,3,1,4,4,3,9,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00048-01,214,Xã Điền Thượng.Đường Chiềng Mưng - Lâu - Bả,Chiềng Mưng,Thôn Bả,1,Thanh Hoa,BT,,4,0,2.54,2.54,3,8,3,1,4,4,4,10,1,5,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00050-01,214,Xã Điền Thượng.Đường Bít - Lâu,Bít,Lâu,1,Thanh Hoa,BT,,4,0,1,1,3,8,3,1,4,3,3,5,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214BT0000-01,214,Đường Bít - Điền Hạ,Thôn Bít,Điền Hạ,1,Thanh Hoa,BT,,4,0,1.4,1.4,3,8,3,1,4,4,3,5,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT0000-01,214,Đường Chiềng Má-Thượng Sơn-Ngọc Lạc,Chiềng Má,Thượng Sơn,1,Thanh Hoa,BT,,4,0,6.75,6.75,3,7,3,1,4,3,3,1,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214BT00051-01,214,Xã Điền Hạ.Đường Ngã ba Thành Điền - Thôn Duồng,Ngã ba Thành Điền,Thôn Duồng,1,Thanh Hoa,BT,,4,0,5,5,3,7,3,1,4,3,3,5,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214BT00052-01,214,Xã Điền Hạ.Đường Ngã ba Thành Điền - Đớn,Ngã ba Thành Điền,Đớn,1,Thanh Hoa,BT,,4,0,1.7,1.7,3,8,3,1,4,3,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214BT00053-01,214,Xã Điền Hạ.Đường Đèn Trong,Đèn,Trong,1,Thanh Hoa,BT,,4,0,1.88,1.88,3,7,3,1,4,3,3,5,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214BT00054-01,214,Xã Điền Hạ.Đường Né Mốt,Né,Mốt,1,Thanh Hoa,BT,,4,0,1,1,3,8,3,1,4,3,3,2,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214BT00055-01,214,Xã Điền Hạ.Đường Săm - Mốt,Săm ,Mốt,1,Thanh Hoa,BT,,4,0,1,1,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00056-01,214,Xã Điền Hạ.Đường Ngã ba - Nan,Ngã Ba  ,Nan,1,Thanh Hoa,BT,,4,0,1.45,1.45,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00057-01,214,Xã Điền Hạ.Đường Ngã ba - Bứng,Ngã ba,Bứng,1,Thanh Hoa,BT,,4,0,1.25,1.25,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT0000-01,214,Xã Điền Hạ.Đường Ngã ba Sèo - thôn Hồ Quang,Ngã ba Sèo,Hồ Quang,1,Thanh Hoa,BT,,4,0,1.2,1.2,3,8,3,1,4,5,3,3,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00058-01,214,Xã Điền Quang.Đường Tràn Đào - Khước - Luyện - Cộ - Xê,Tràn Đào,Xê,1,Thanh Hoa,BT,,4,0,2.57,2.57,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00059-01,214,Xã Điền Quang.Đường Dốc Ráng - Cộ - Xê,Dốc Ráng,Xê,1,Thanh Hoa,BT,,4,0,1.59,1.59,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00060-01,214,Xã Điền Quang.Đường Bái Tôm - Xê - Khò,bái Tôm,Khò,1,Thanh Hoa,BT,,4,0,2.33,2.33,3,8,3,1,4,5,3,25,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00061-01,214,Xã Điền Quang.Đường Thôn Mười - Đồi Muốn,Thôn Mười,Đồi Muốn,1,Thanh Hoa,BT,,4,0,3.9,3.9,3,7,3,1,4,3,3,5,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214BT00062-01,214,Xã Điền Quang.Đường Hồ Quang - Thôn Ngán,Hồ Quang,Thôn Ngán,1,Thanh Hoa,BT,,4,0,3.47,3.47,3,8,3,1,4,5,3,23,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00063-01,214,Xã Điền Quang.Đường Trướm - Mưỡn,Trướm,Mưỡn,1,Thanh Hoa,BT,,4,0,2.5,2.5,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT0000-01,214,Xã Điền Quang.Trường Tiểu học - Hồ Quang,Thôn Vền,Hồ Quang,1,Thanh Hoa,BT,,4,0,3.6,3.6,3,8,3,1,4,3,3,6,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214BT00064-01,214,Xã Điền Lư.Đường Điền Tiến - Giềng Vỏ,Thôn Điền Tiến (ĐT 523B),Giềng Vỏ,1,Thanh Hoa,BT,,4,0,2.2,2.2,3,7,3,1,4,3,3,6,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214BT00065-01,214,Xã Điền Lư.Đường Chiềng Lẫm - Điền Giang,Chiềng Lẫm,Điền Giang,1,Thanh Hoa,BT,,4,0,1.2,1.2,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT0000-01,214,Xã Điền Lư. Đường phố Điền Lư-Triu -Võ -sông Mã,Phố Điền Lư,Sông Mã,1,Thanh Hoa,BT,,4,0,4.4,4.4,3,8,3,1,4,5,3,2,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00066-01,214,Xã Điền Trung.Đường UBND xã - Rầm Tám,UBND xã ,Rầm Tám,1,Thanh Hoa,BT,,4,0,3.65,3.65,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00067-01,214,Xã Điền Trung.Đường thôn Kéo - Cun Láo,Thôn Kéo,Cun Láo,1,Thanh Hoa,BT,,4,0,2.73,2.73,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00068-01,214,Xã Điền Trung.Đường Chùa Mèo - Ngán Sen,Chùa Mèo,Ngán Sen,1,Thanh Hoa,BT,,4,0,2.5,2.5,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00069-01,214,Xã Điền Trung.Đường Cò Trúc - Cun Láo,Cò Trúc,Cun Láo,1,Thanh Hoa,BT,,4,0,1.1,1.1,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00070-01,214,Xã Điền Trung.Đường Muỗng Do - Cun Láo,Muỗng Do,Cun Láo,1,Thanh Hoa,BT,,4,0,1.68,1.68,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00071-01,214,Xã ban Công.Đường La Hán - THôn Cả,La Hán,Thôn Cả,1,Thanh Hoa,BT,,4,0,5.45,5.45,3,8,3,1,4,4,3,10,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00074-01,214,Xã ban Công.Đường Chợ - Thôn Sát,Chợ,Thôn Sát,1,Thanh Hoa,BT,,4,0,2.45,2.45,3,8,3,1,4,4,3,10,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00075-01,214,Xã ban Công.Đường Chợ - Huối mạ,Chợ,Huối Mạ,1,Thanh Hoa,BT,,4,0,1.48,1.48,3,8,3,1,4,4,3,2,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00076-01,214,Xã ban Công.Đường UBND xã - Na Huối - Huối Mạ,UBND xã ,Huối Mạ,1,Thanh Hoa,BT,,4,0,1.9,1.9,3,8,3,1,4,4,3,10,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00078-01,214,Xã ban Công.Đường Na Quyên - Na Tảng,Na Quyên,Na Tảng,1,Thanh Hoa,BT,,4,0,1.35,1.35,3,8,3,1,4,4,3,10,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00079-01,214,Xã ban Công.Đường Thôn Nghìa - Chiềng Lâu,Thôn Nghìa ,Chiềng Lâu,1,Thanh Hoa,BT,,4,0,1.65,1.65,3,8,3,1,4,4,3,10,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT0000-01,214,Xã ban Công.Đường xóm yến thôn Ba - Thôn Chu Tân Lập,"xóm Yến, thôn Ba",thôn Chu,1,Thanh Hoa,BT,,4,0,3.37,3.37,3,7,3,1,4,4,3,2,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT0000-01,214,Xã ban Công.Đường La Hán - Phú Nghiêm,Đường 521B,Yên ngựa,1,Thanh Hoa,BT,,4,0,6.68,6.68,3,8,3,1,4,5,3,32,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00080-01,214,Xã Thành Lâm.Đường Cốc - Phố Đoàn,Cốc ,Phố Đoàn,1,Thanh Hoa,BT,,4,0,1.5,1.5,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00081-01,214,Xã Thành Lâm.Đường Leo - Đôn,Leo,Đôn,1,Thanh Hoa,BT,,4,0,2,2,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT0000-01,214,Xã Thành Lâm.Đường thôn Tôm Ban Công-Thôn Bầm T Lâm,Thôn Tôm,Thôn Bầm,1,Thanh Hoa,BT,,4,0,8,8,3,7,3,1,4,3,3,2,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214BT0000-01,214,Xã Thành Lâm.Đường Cốc Pu Nghỉu,Thôn Cốc,ĐT521b,1,Thanh Hoa,BT,,4,0,1,1,3,8,3,1,4,5,3,3,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214BT00082-01,214,Xã Thành Sơn.Đường Eo Kén - Phú Lệ,Eo Kén ,Phú Lệ,1,Thanh Hoa,BT,,4,0,2.5,2.5,3,8,3,1,4,5,3,10,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
